"Latitude","Longitude","FIPS_block","FIPS_county","FIPS_state","STname","API_status"
30.8615236,-93.2134202,"220119602003015","22011","22","LA","OK"
45.0585747,-92.8103163,"271630705023023","27163","27","MN","OK"
33.5201067,-90.1840067,"280839507002020","28083","28","MS","OK"
39.8776141,-75.1104347,"340076053001026","34007","34","NJ","OK"
42.139449,-123.5337419,"410333616004167","41033","41","OR","OK"
44.7471084,-93.2343609,"270370608062024","27037","27","MN","OK"
45.5187856,-122.5273474,"410510092012014","41051","41","OR","OK"
40.7793292,-124.1869636,"060230002004017","06023","06","CA","OK"
41.848241,-87.685933,"170318413002015","17031","17","IL","OK"
29.703247,-95.743055,"481576730022021","48157","48","TX","OK"
29.703247,-95.743055,"481576730022021","48157","48","TX","OK"
44.5940784,-72.8366808,"500159531002069","50015","50","VT","OK"
30.620969,-88.272521,"010970065024007","01097","01","AL","OK"
33.4164014,-111.7978599,"040134216012017","04013","04","AZ","OK"
34.1462017,-84.5650161,"130570910071007","13057","13","GA","OK"
39.8122404,-86.1258639,"180973508001005","18097","18","IN","OK"
32.259325,-90.1365772,"281210206001020","28121","28","MS","OK"
29.8128334,-95.4103285,"482015115006001","48201","48","TX","OK"
36.240895,-93.934201,"050070214092083","05007","05","AR","OK"
38.3397134,-82.9344964,"210439606002014","21043","21","KY","OK"
37.9845898,-120.385515,"061090011004013","06109","06","CA","OK"
34.806166,-106.7333599,"350619704012002","35061","35","NM","OK"
40.6770246,-73.9218339,"360470299001001","36047","36","NY","OK"
38.8804423,-79.8072963,"540839663003127","54083","54","WV","OK"
39.7549399,-104.8239015,"080010082001027","08001","08","CO","OK"
29.4289655,-98.4702448,"480291919005009","48029","48","TX","OK"
39.2179476,-78.1361825,"510690511021010","51069","51","VA","OK"
39.2179476,-78.1361825,"510690511021010","51069","51","VA","OK"
32.9002203,-85.9397309,"011239623003016","01123","01","AL","OK"
35.0734133,-79.0570538,"370510033122001","37051","37","NC","OK"
42.65431,-88.399483,"551270010002010","55127","55","WI","OK"
37.7512415,-122.168286,"060014096003001","06001","06","CA","OK"
31.7815246,-81.6181232,"131790102041005","13179","13","GA","OK"
40.7301512,-84.1084964,"390030134002008","39003","39","OH","OK"
29.9579312,-95.5422688,"482015514003100","48201","48","TX","OK"
36.7574865,-119.7183515,"060190029052000","06019","06","CA","OK"
40.0043511,-75.1493108,"421010200002005","42101","42","PA","OK"
32.7326505,-79.9627089,"450190020021055","45019","45","SC","OK"
32.7326505,-79.9627089,"450190020021055","45019","45","SC","OK"
35.0381492,-90.0693792,"471570223213005","47157","47","TN","OK"
32.5297706,-94.9033611,"481830102005058","48183","48","TX","OK"
48.0162875,-123.3203799,"530090014002032","53009","53","WA","OK"
33.415665,-111.775116,"040134217012004","04013","04","AZ","OK"
30.3277197,-81.5890361,"120310151002018","12031","12","FL","OK"
26.6718042,-81.6960229,"120710402051028","12071","12","FL","OK"
33.8244287,-83.9076197,"132971105073028","13297","13","GA","OK"
32.4366278,-87.0387788,"010479563002031","01047","01","AL","OK"
33.877979,-117.9672163,"060590017041081","06059","06","CA","OK"
37.7872594,-122.4166652,"060750120002000","06075","06","CA","OK"
37.061446,-107.8718672,"080679404001189","08067","08","CO","OK"
39.6866638,-75.6858119,"100030140003004","10003","10","DE","OK"
41.9787768,-91.6665167,"191130019003052","19113","19","IA","OK"
29.8479891,-91.5553916,"221010410002100","22101","22","LA","OK"
34.4999259,-88.8242243,"281459501001060","28145","28","MS","OK"
40.7485065,-73.7542142,"360811377001004","36081","36","NY","OK"
40.0037864,-75.1453239,"421010199004008","42101","42","PA","OK"
39.7498127,-89.7077382,"171670029004048","17167","17","IL","OK"
30.0452242,-90.6631056,"220950711001061","22095","22","LA","OK"
29.9937965,-95.5862601,"482015543013018","48201","48","TX","OK"
34.0286462,-117.9638756,"060374082022008","06037","06","CA","OK"
25.750999,-80.3057369,"120860059031011","12086","12","FL","OK"
44.94764,-93.244521,"270531086002001","27053","27","MN","OK"
35.5656742,-97.7984001,"400173008014033","40017","40","OK","OK"
36.5416745,-82.5517775,"471630402001027","47163","47","TN","OK"
33.9310938,-117.4009856,"060650313001013","06065","06","CA","OK"
42.0101852,-87.8761555,"170318065023020","17031","17","IL","OK"
35.4047026,-119.0946728,"060290038061036","06029","06","CA","OK"
38.8291712,-76.9984976,"110010098022002","11001","11","DC","OK"
41.655638,-73.82969,"360270802021006","36027","36","NY","OK"
34.6079453,-98.4265792,"400310014001003","40031","40","OK","OK"
26.705838,-80.295364,"120990078092005","12099","12","FL","OK"
33.8068606,-84.1859184,"130890219073060","13089","13","GA","OK"
43.5751861,-116.5565885,"160270201001082","16027","16","ID","OK"
42.144232,-83.186453,"261635940001030","26163","26","MI","OK"
33.386375,-86.955283,"010730104011004","01073","01","AL","OK"
39.2164264,-121.0612109,"060570005015023","06057","06","CA","OK"
37.3503114,-121.8583887,"060855036021006","06085","06","CA","OK"
25.6563428,-80.4157062,"120860189004016","12086","12","FL","OK"
41.6359189,-70.9357548,"250056517001015","25005","25","MA","OK"
33.525249,-81.758768,"450030212014046","45003","45","SC","OK"
38.5530284,-121.5039284,"060670024001007","06067","06","CA","OK"
41.0786634,-85.1568024,"180030010001000","18003","18","IN","OK"
39.5227142,-119.8162779,"320310001011012","32031","32","NV","OK"
40.1105924,-75.2796822,"420912040091026","42091","42","PA","OK"
29.65735,-95.5100629,"482014233022029","48201","48","TX","OK"
34.5699979,-86.9998621,"011030009001030","01103","01","AL","OK"
37.7190098,-97.454568,"201730095041002","20173","20","KS","OK"
39.315558,-76.5712412,"245102603026019","24510","24","MD","OK"
41.0555373,-81.7348308,"391034170005027","39103","39","OH","OK"
38.7961808,-77.1860717,"510594524004014","51059","51","VA","OK"
33.2167225,-117.2706157,"060730193023003","06073","06","CA","OK"
34.8556337,-117.0840667,"060710118004140","06071","06","CA","OK"
33.701506,-116.192795,"060659404002018","06065","06","CA","OK"
34.845624,-82.432032,"450450021052012","45045","45","SC","OK"
34.7490669,-92.301295,"051190048002040","05119","05","AR","OK"
26.7153424,-80.0533746,"120990027001000","12099","12","FL","OK"
33.4337979,-82.436388,"131899505003049","13189","13","GA","OK"
20.7049284,-156.4465766,"150090307101001","15009","15","HI","OK"
39.9188212,-83.1470429,"390490081611030","39049","39","OH","OK"
32.7363689,-96.9228968,"481130107031021","48113","48","TX","OK"
37.2697722,-78.4551079,"511479302022060","51147","51","VA","OK"
30.749333,-88.126501,"010970034022000","01097","01","AL","OK"
38.3112334,-83.1296226,"210439603001003","21043","21","KY","OK"
38.1040762,-122.2548931,"060952509001016","06095","06","CA","OK"
38.80436,-97.566451,"201690010002030","20169","20","KS","OK"
45.7849683,-108.5098671,"301110004023005","30111","30","MT","OK"
36.0891733,-96.0306404,"401430048003027","40143","40","OK","OK"
29.8823761,-95.4484994,"482015331002001","48201","48","TX","OK"
29.7016527,-95.3698391,"482013137002002","48201","48","TX","OK"
41.6975462,-85.8170279,"180390007001047","18039","18","IN","OK"
41.6975462,-85.8170279,"180390007001047","18039","18","IN","OK"
41.491946,-87.0467651,"181270507021019","18127","18","IN","OK"
29.1222164,-95.0685923,"481677261002121","48167","48","TX","OK"
25.7870043,-80.1879566,"120860037025002","12086","12","FL","OK"
39.1064778,-94.5556723,"290950010002005","29095","29","MO","OK"
42.9478858,-78.9033204,"360290057002003","36029","36","NY","OK"
32.8765425,-96.7364031,"481130078242010","48113","48","TX","OK"
38.1120731,-122.2648223,"060952517011019","06095","06","CA","OK"
29.8011489,-95.2212419,"482012327011000","48201","48","TX","OK"
38.3156062,-104.6606426,"081010029012001","08101","08","CO","OK"
38.3156062,-104.6606426,"081010029012001","08101","08","CO","OK"
34.826659,-82.783271,"450770103001057","45077","45","SC","OK"
32.838462,-96.780523,"481130193024018","48113","48","TX","OK"
37.2737244,-120.487822,"060470009013005","06047","06","CA","OK"
30.3647769,-81.7069519,"120310116002025","12031","12","FL","OK"
43.6608339,-116.3601262,"160010103311065","16001","16","ID","OK"
45.0511532,-93.2953551,"270530001025004","27053","27","MN","OK"
44.2992266,-123.9693609,"410419517001189","41041","41","OR","OK"
34.0499971,-118.2022627,"060372037101002","06037","06","CA","OK"
39.2868707,-76.5872967,"245100201002007","24510","24","MD","OK"
48.3589311,-114.2097748,"300290002031108","30029","30","MT","OK"
29.6227969,-82.3560529,"120010015153000","12001","12","FL","OK"
32.698689,-96.8410842,"481130061002006","48113","48","TX","OK"
38.8229295,-91.0740692,"292198201022001","29219","29","MO","OK"
45.4714219,-122.861459,"410670318051003","41067","41","OR","OK"
40.1998059,-76.7312808,"420430238002000","42043","42","PA","OK"
33.6547276,-112.0997695,"040136165003017","04013","04","AZ","OK"
34.636859,-120.458836,"060830027071018","06083","06","CA","OK"
32.907573,-117.1489341,"060730083511005","06073","06","CA","OK"
26.6558164,-80.1444583,"120990040072000","12099","12","FL","OK"
42.1173665,-72.5277374,"250138016014002","25013","25","MA","OK"
41.1346812,-95.9263604,"311530102043028","31153","31","NE","OK"
37.6434883,-122.4534337,"060816026003002","06081","06","CA","OK"
35.7346731,-84.4032271,"471050606003055","47105","47","TN","OK"
35.7346731,-84.4032271,"471050606003055","47105","47","TN","OK"
32.7059436,-97.1134399,"484391115242007","48439","48","TX","OK"
32.6927715,-114.6494463,"040270009011037","04027","04","AZ","OK"
36.7141749,-119.7366164,"060190012021008","06019","06","CA","OK"
39.761744,-84.2314008,"391130038002000","39113","39","OH","OK"
36.5917923,-79.4634071,"515900014002048","51590","51","VA","OK"
26.5537087,-80.1211275,"120990059211016","12099","12","FL","OK"
41.5610532,-87.123594,"181270501013043","18127","18","IN","OK"
47.1055131,-122.429241,"530530714082022","53053","53","WA","OK"
34.676749,-85.663155,"010499601005056","01049","01","AL","OK"
38.8718795,-77.0109607,"110010064002009","11001","11","DC","OK"
35.734718,-83.4645143,"471550811022052","47155","47","TN","OK"
61.229591,-149.7990088,"020200006005002","02020","02","AK","OK"
29.5848717,-90.692748,"221090008004014","22109","22","LA","OK"
40.35263,-75.310449,"420171027001004","42017","42","PA","OK"
29.5107616,-98.5572227,"480291810041003","48029","48","TX","OK"
40.753544,-111.8834592,"490351023002007","49035","49","UT","OK"
37.6618162,-120.9870772,"060990011003001","06099","06","CA","OK"
32.8617983,-97.0115,"481130141333031","48113","48","TX","OK"
27.3604737,-82.5304661,"121150003001013","12115","12","FL","OK"
26.5345722,-80.058767,"120990061003011","12099","12","FL","OK"
42.0971859,-102.8708648,"310139513003068","31013","31","NE","OK"
42.3489361,-122.4242851,"410290025002029","41029","41","OR","OK"
35.1392981,-90.0493975,"471570114001001","47157","47","TN","OK"
35.470048,-89.77253,"471670403043003","47167","47","TN","OK"
29.4364988,-95.3815772,"480396618001031","48039","48","TX","OK"
37.4460076,-78.2075102,"510499301005072","51049","51","VA","OK"
33.4590162,-117.5923068,"060590320232019","06059","06","CA","OK"
38.5627843,-90.0476155,"171635015021030","17163","17","IL","OK"
39.3724836,-76.7723763,"240054026042004","24005","24","MD","OK"
39.5243625,-119.8195945,"320310001014002","32031","32","NV","OK"
42.9789138,-75.5902489,"360539406001063","36053","36","NY","OK"
40.4667585,-79.9252767,"420031113003005","42003","42","PA","OK"
34.0532855,-118.0163633,"060374340011002","06037","06","CA","OK"
34.1720883,-118.3899916,"060371239022002","06037","06","CA","OK"
40.6511669,-73.9418961,"360470814002005","36047","36","NY","OK"
40.0003373,-75.1186708,"421010192001003","42101","42","PA","OK"
31.3997452,-85.6711132,"010450208012014","01045","01","AL","OK"
36.7013156,-119.5549072,"060190061001000","06019","06","CA","OK"
31.7110995,-106.3477194,"481410038043000","48141","48","TX","OK"
30.2312649,-97.7919734,"484530017121012","48453","48","TX","OK"
32.8951262,-97.5458565,"484391142053009","48439","48","TX","OK"
29.3025237,-94.7903294,"481677245001115","48167","48","TX","OK"
34.0492693,-118.2133184,"060372036003003","06037","06","CA","OK"
34.0492693,-118.2133184,"060372036003003","06037","06","CA","OK"
28.1242448,-80.6693136,"120090645002001","12009","12","FL","OK"
33.5756732,-84.3041926,"130630404121000","13063","13","GA","OK"
66.8805147,-162.5404461,"021880002004001","02188","02","AK","OK"
33.5214677,-111.9588893,"040131050021016","04013","04","AZ","OK"
34.2952177,-118.4473023,"060371070202008","06037","06","CA","OK"
34.3586911,-119.0476992,"061110004001071","06111","06","CA","OK"
38.0894856,-122.2331603,"060952507011047","06095","06","CA","OK"
31.0776442,-97.3639788,"480270210004008","48027","48","TX","OK"
36.7056799,-79.9328329,"510890101001053","51089","51","VA","OK"
33.5147634,-101.9336968,"483030104034006","48303","48","TX","OK"
36.413628,-90.590574,"050219504003021","05021","05","AR","OK"
36.7722962,-119.7748218,"060190034001013","06019","06","CA","OK"
39.9825481,-120.9415724,"060630001006006","06063","06","CA","OK"
42.1405207,-83.2261223,"261635930003024","26163","26","MI","OK"
35.0662896,-106.6917723,"350010023002010","35001","35","NM","OK"
35.4960081,-97.4873752,"401091004003002","40109","40","OK","OK"
47.9539871,-117.488255,"530630103011053","53063","53","WA","OK"
33.5719549,-84.3658685,"130630404171001","13063","13","GA","OK"
38.966612,-76.890143,"240338036102002","24033","24","MD","OK"
35.0753817,-106.710349,"350010047403013","35001","35","NM","OK"
43.8579014,-72.271918,"500179596002028","50017","50","VT","OK"
33.9189114,-118.1884558,"060375400001016","06037","06","CA","OK"
43.1743413,-77.6388903,"360550023003007","36055","36","NY","OK"
40.4986219,-122.3840264,"060890110024039","06089","06","CA","OK"
42.5702355,-82.8590448,"260992475002009","26099","26","MI","OK"
42.9812663,-85.0788114,"260670321002002","26067","26","MI","OK"
34.2134061,-79.2475763,"450679504004001","45067","45","SC","OK"
29.8624865,-95.2044192,"482012323022007","48201","48","TX","OK"
29.8624865,-95.2044192,"482012323022007","48201","48","TX","OK"
46.4496698,-90.186564,"550511801001020","55051","55","WI","OK"
34.1900251,-119.1916381,"061110037001003","06111","06","CA","OK"
41.6351884,-87.6199067,"170318266002023","17031","17","IL","OK"
37.6403671,-89.0104465,"171990214003150","17199","17","IL","OK"
39.0084626,-84.6111606,"211170657001014","21117","21","KY","OK"
38.3828317,-85.4417801,"211850307021034","21185","21","KY","OK"
38.3828317,-85.4417801,"211850307021034","21185","21","KY","OK"
45.6235044,-70.1038963,"230259653021380","23025","23","ME","OK"
35.4675602,-97.5164276,"401091036011015","40109","40","OK","OK"
39.9666809,-77.7867156,"420550114001004","42055","42","PA","OK"
35.8118377,-89.2104772,"470339613002072","47033","47","TN","OK"
35.89124,-84.055071,"470930057122000","47093","47","TN","OK"
29.6430504,-82.3336204,"120010002002033","12001","12","FL","OK"
37.4814891,-83.4863052,"210259202002048","21025","21","KY","OK"
34.2077823,-88.7071529,"280819507002111","28081","28","MS","OK"
39.9293682,-83.7990166,"390230006002001","39023","39","OH","OK"
32.6620326,-96.8899817,"481130109031056","48113","48","TX","OK"
33.7281499,-116.2380451,"060650452091018","06065","06","CA","OK"
33.9099374,-118.2088778,"060375416042000","06037","06","CA","OK"
40.351712,-78.94368,"420210136001013","42021","42","PA","OK"
32.191735,-81.2086999,"130510107001048","13051","13","GA","OK"
36.1022507,-115.1699679,"320030067001026","32003","32","NV","OK"
39.2085256,-84.5604261,"390610219001014","39061","39","OH","OK"
32.748008,-97.291234,"484391015002001","48439","48","TX","OK"
33.4697228,-84.339462,"130630406212001","13063","13","GA","OK"
33.7390938,-84.4147756,"131210042002009","13121","13","GA","OK"
35.0544882,-89.9096386,"471570106301005","47157","47","TN","OK"
29.8478662,-95.5015507,"482015323001052","48201","48","TX","OK"
33.5506227,-101.8553729,"483030023003011","48303","48","TX","OK"
31.2593524,-85.4355716,"010690402023007","01069","01","AL","OK"
32.1846281,-110.8285915,"040190040371012","04019","04","AZ","OK"
34.9632452,-120.4357158,"060830022053008","06083","06","CA","OK"
37.968147,-121.758669,"060133020092023","06013","06","CA","OK"
40.3881248,-104.7082097,"081230010031004","08123","08","CO","OK"
26.6824252,-81.88032,"120710205011028","12071","12","FL","OK"
29.2136905,-81.3154877,"121270901011001","12127","12","FL","OK"
33.860907,-84.310304,"130890214122018","13089","13","GA","OK"
38.6228958,-90.3079595,"295101268003001","29510","29","MO","OK"
39.7572854,-84.1681937,"391130019006026","39113","39","OH","OK"
35.5157972,-98.9648757,"400399508001087","40039","40","OK","OK"
30.514255,-97.822692,"484910203132024","48491","48","TX","OK"
36.452675,-77.78705,"370839307002038","37083","37","NC","OK"
40.7043156,-73.9212858,"360470445002001","36047","36","NY","OK"
32.8017149,-85.1785118,"010179547001019","01017","01","AL","OK"
38.0890644,-122.2404314,"060952507012000","06095","06","CA","OK"
26.5873704,-80.0703045,"120990050002031","12099","12","FL","OK"
36.9897755,-93.6410924,"291094705001024","29109","29","MO","OK"
47.4685328,-122.2646416,"530330262003002","53033","53","WA","OK"
61.137626,-149.9472125,"020200023036003","02020","02","AK","OK"
33.9271795,-117.261153,"060650425061026","06065","06","CA","OK"
39.6342416,-86.8566977,"181339563003019","18133","18","IN","OK"
39.030352,-96.8372221,"200610002003044","20061","20","KS","OK"
39.3314251,-76.6957108,"245102801023010","24510","24","MD","OK"
